Date,Purchasable,Regular Price,Best Price,Unit Price,Promotions,Remarks
2021-03-01,true,118.00,94.00,0.49,,
2021-03-02,true,118.00,94.00,0.49,,
2021-03-03,true,118.00,94.00,0.49,,
2021-03-04,true,118.00,94.00,0.49,,
2021-03-05,true,118.00,94.00,0.49,,
2021-03-06,true,118.00,94.00,0.49,,
2021-03-07,true,118.00,94.00,0.49,,
2021-03-08,true,118.00,94.00,0.49,,
2021-03-09,true,118.00,94.00,0.49,,
2021-03-10,true,118.00,94.00,0.49,,
2021-03-11,true,118.00,94.00,0.49,,
2021-03-12,true,118.00,94.00,0.49,,
